claim_id,claim_date,sale_id,repair_status
CL_4830,06-02-2025,QO-899770,Pending
CL_4831,20-05-2025,RA-954722,Rejected
CL_4832,01-12-2024,PZ-735797,Pending
CL_4833,22-03-2025,MH-6782,In Progress
CL_4834,07-09-2025,XM-711061,Pending
CL_4835,28-08-2025,DK-9494,Completed
CL_4836,02-02-2025,TL-89903,Pending
CL_4837,07-04-2025,IW-82781,Completed
CL_4838,18-01-2025,LJ-76606,Completed
CL_4839,12-05-2025,UD-3675,Pending
CL_4840,23-11-2024,CE-419644,Pending
CL_4841,10-11-2024,BZ-57489,Rejected
CL_4842,26-06-2025,JW-76015,In Progress
CL_4843,06-11-2024,BA-4406,Pending
CL_4844,15-03-2025,GO-58118,Pending
CL_4845,16-07-2025,EM-316174,Pending
CL_4846,06-11-2024,VH-04406,Pending
CL_4847,19-01-2025,JS-083499,In Progress
CL_4848,02-06-2025,CC-62016,Completed
CL_4849,30-11-2024,YG-656896,In Progress
CL_4850,10-11-2024,DV-5896,Rejected
CL_4851,09-09-2025,AE-017138,In Progress
CL_4852,18-12-2024,CE-1280,Rejected
CL_4853,11-03-2025,AK-79976,Completed
CL_4854,23-02-2025,OC-082117,Pending
CL_4855,31-03-2025,YC-57224,In Progress
CL_4856,12-12-2024,RD-28504,In Progress
CL_4857,07-07-2025,MZ-566081,Completed
CL_4858,10-04-2025,LQ-45110,In Progress
CL_4859,12-09-2025,TU-40358,In Progress
CL_4860,28-05-2025,VY-02924,Pending
CL_4861,03-02-2025,HF-7121,Completed
CL_4862,30-01-2025,FL-501473,Rejected
CL_4863,07-09-2025,DF-01856,In Progress
CL_4864,03-09-2025,DT-773416,Completed
CL_4865,15-11-2024,MB-8034,In Progress
CL_4866,30-06-2025,UB-590010,Rejected
CL_4867,17-07-2025,HY-2267,Rejected
CL_4868,11-08-2025,YN-8449,Rejected
CL_4869,12-06-2025,RF-70661,Rejected
CL_4870,18-07-2025,IV-656778,Rejected
CL_4871,25-02-2025,KZ-513396,Completed
CL_4872,25-07-2025,PA-0704,In Progress
CL_4873,21-01-2025,MA-287424,In Progress
CL_4874,29-05-2025,MH-34751,Pending
CL_4875,16-03-2025,ER-3486,Rejected
CL_4876,11-01-2025,IR-0942,Rejected
CL_4877,18-01-2025,OT-3694,Rejected
CL_4878,12-10-2024,SP-4358,Completed
CL_4879,07-07-2025,RY-13664,Completed
CL_4880,12-11-2024,PJ-3887,Rejected
CL_4881,17-05-2025,JP-3763,In Progress
CL_4882,09-11-2024,TF-8300,Pending
CL_4883,02-10-2024,UX-37021,Rejected
CL_4884,25-09-2024,KL-84611,Completed
CL_4885,08-07-2025,OE-28309,Pending
CL_4886,27-08-2025,OI-84954,Completed
CL_4887,19-10-2024,JL-178692,Completed
CL_4888,03-07-2025,AW-4928,In Progress
CL_4889,11-02-2025,ZJ-138546,Completed
CL_4890,10-01-2025,UG-274091,Rejected
CL_4891,09-07-2025,KV-686621,Rejected
CL_4892,27-02-2025,ID-910470,Completed
CL_4893,04-04-2025,DD-55920,Pending
CL_4894,15-04-2025,CD-93908,Completed
CL_4895,28-12-2024,RN-196648,Rejected
CL_4896,05-03-2025,VG-783567,Completed
CL_4897,08-12-2024,RN-155637,In Progress
CL_4898,07-01-2025,OA-94565,Completed
CL_4899,17-05-2025,VI-5903,Completed
CL_4900,17-07-2025,FB-998286,Rejected
CL_4901,28-06-2025,KA-3193,Completed
CL_4902,28-04-2025,WM-860587,Pending
CL_4903,08-02-2025,GJ-69009,Rejected
CL_4904,23-07-2025,KW-8373,In Progress
CL_4905,03-06-2025,OJ-05938,Completed
CL_4906,08-05-2025,JZ-42631,Rejected
CL_4907,07-11-2024,VR-62465,Pending
CL_4908,25-11-2024,FB-29521,Pending
CL_4909,21-01-2025,IK-21755,Completed
CL_4910,30-03-2025,HI-18965,Completed
CL_4911,18-06-2025,XX-24387,Pending
CL_4912,27-07-2025,WP-50957,Completed
CL_4913,15-07-2025,ML-0307,Pending
CL_4914,19-10-2024,OG-531658,In Progress
CL_4915,19-09-2024,SZ-270100,Completed
CL_4916,23-06-2025,UA-9185,Rejected
CL_4917,15-05-2025,AJ-3043,In Progress
CL_4918,13-01-2025,PT-980107,Pending
CL_4919,18-12-2024,YW-1154,Rejected
CL_4920,27-09-2024,ZR-3788,Pending
CL_4921,08-06-2025,ET-840410,Rejected
CL_4922,30-09-2024,VZ-3415,Rejected
CL_4923,12-10-2024,GT-1483,Completed
CL_4924,11-06-2025,IR-981690,Rejected
CL_4925,22-10-2024,CO-7775,Pending
CL_4926,22-01-2025,EC-1747,Completed
CL_4927,22-01-2025,XZ-984412,Rejected
CL_4928,25-12-2024,DJ-532307,In Progress
CL_4929,27-06-2025,AA-98386,Pending
CL_4930,14-01-2025,AG-22666,Completed
CL_4931,12-03-2025,XU-476455,Pending
CL_4932,26-09-2024,PA-9758,Rejected
CL_4933,08-08-2025,VF-83376,In Progress
CL_4934,23-06-2025,SW-4741,Completed
CL_4935,20-06-2025,JO-6531,In Progress
CL_4936,25-10-2024,SS-4072,Rejected
CL_4937,03-11-2024,MT-6114,Pending
CL_4938,10-08-2025,SD-250122,In Progress
CL_4939,14-06-2025,LM-992992,Pending
CL_4940,10-03-2025,ST-407116,Pending
CL_4941,01-02-2025,DR-65805,Rejected
CL_4942,04-04-2025,OL-26859,In Progress
CL_4943,26-01-2025,VO-268057,Rejected
CL_4944,23-09-2024,YV-664102,Completed
CL_4945,05-02-2025,RQ-747912,Rejected
CL_4946,11-09-2025,SD-53961,In Progress
CL_4947,14-04-2025,JS-3989,Pending
CL_4948,07-03-2025,VC-8669,Rejected
CL_4949,09-04-2025,KP-947939,Rejected
CL_4950,07-11-2024,TS-74128,Rejected
CL_4951,25-05-2025,KQ-0163,Rejected
CL_4952,10-12-2024,FA-22543,Completed
CL_4953,28-05-2025,FS-6129,Rejected
CL_4954,09-12-2024,MD-80794,In Progress
CL_4955,15-01-2025,IN-438772,In Progress
CL_4956,19-09-2024,QQ-2615,In Progress
CL_4957,28-02-2025,TY-9963,Pending
CL_4958,23-05-2025,SZ-45349,Pending
CL_4959,13-09-2025,RV-06213,Completed
CL_4960,22-02-2025,SI-947107,Rejected
CL_4961,27-05-2025,WE-02994,Rejected
CL_4962,01-01-2025,HF-936538,In Progress
CL_4963,27-03-2025,TS-46331,In Progress
CL_4964,22-11-2024,AD-065047,Rejected
CL_4965,23-08-2025,SX-91293,Completed
CL_4966,05-12-2024,TU-15930,Rejected
CL_4967,20-07-2025,AK-1299,In Progress
CL_4968,28-01-2025,KE-2361,In Progress
CL_4969,17-09-2025,TF-87461,In Progress
CL_4970,10-06-2025,CJ-2205,In Progress
CL_4971,10-12-2024,EZ-42666,Pending
CL_4972,17-04-2025,LJ-34204,In Progress
CL_4973,19-09-2024,XS-3595,Completed
CL_4974,15-09-2025,ED-22070,Completed
CL_4975,31-10-2024,KL-69787,Rejected
CL_4976,16-09-2025,HJ-9323,Completed
CL_4977,21-11-2024,RD-494247,Completed
CL_4978,24-09-2024,HL-82052,Rejected
CL_4979,02-01-2025,EK-7042,Completed
CL_4980,22-05-2025,FX-103677,Completed
CL_4981,24-02-2025,KM-13921,Rejected
CL_4982,16-10-2024,QG-8093,Completed
CL_4983,14-10-2024,ZI-5310,In Progress
CL_4984,19-06-2025,TM-86149,In Progress
CL_4985,21-12-2024,FN-16670,Rejected
CL_4986,17-12-2024,PH-69374,In Progress
CL_4987,06-01-2025,DT-944669,Completed
CL_4988,11-01-2025,SY-6689,Rejected
CL_4989,13-11-2024,AW-4227,Completed
CL_4990,25-03-2025,VS-021732,In Progress
CL_4991,24-11-2024,OS-10323,In Progress
CL_4992,29-08-2025,DN-82683,Completed
CL_4993,16-07-2025,XI-23449,Pending
CL_4994,01-11-2024,MU-8404,Pending
CL_4995,14-12-2024,XA-984472,In Progress
CL_4996,05-01-2025,MQ-7626,Completed
CL_4997,23-07-2025,QN-1180,Pending
CL_4998,04-02-2025,BT-77527,In Progress
CL_4999,23-12-2024,DB-00068,In Progress
CL_5000,19-12-2024,GL-5091,Completed
CL_5001,12-05-2025,CO-34716,In Progress
CL_5002,23-11-2024,JP-63154,Pending
CL_5003,01-01-2025,YO-46738,Completed
CL_5004,28-04-2025,MM-218948,In Progress
CL_5005,13-01-2025,MI-5772,Rejected
CL_5006,06-09-2025,XA-292688,Rejected
CL_5007,09-01-2025,FG-0336,Completed
CL_5008,18-08-2025,FJ-4126,Completed
CL_5009,15-08-2025,TY-152853,Rejected
CL_5010,21-01-2025,GL-559563,Completed
CL_5011,06-02-2025,WV-261011,In Progress
CL_5012,27-02-2025,JU-66883,In Progress
CL_5013,31-05-2025,NA-0842,Rejected
CL_5014,21-05-2025,VU-37795,Completed
CL_5015,21-10-2024,LH-2455,Pending
CL_5016,06-04-2025,LS-56029,In Progress
CL_5017,20-09-2024,EN-87157,Pending
CL_5018,20-02-2025,AN-15417,Rejected
CL_5019,28-08-2025,YH-540782,Rejected
CL_5020,05-07-2025,VN-86061,Pending
CL_5021,30-01-2025,NL-55256,In Progress
CL_5022,21-10-2024,EA-5286,Pending
CL_5023,02-08-2025,UH-0240,Rejected
CL_5024,02-06-2025,GP-7368,Completed
CL_5025,14-12-2024,NC-689701,Pending
CL_5026,16-02-2025,OD-88693,Completed
CL_5027,05-04-2025,LD-6855,Rejected
CL_5028,28-11-2024,HJ-766011,In Progress
CL_5029,04-04-2025,SJ-6859,Completed
CL_5030,15-10-2024,CC-80420,Completed
CL_5031,15-08-2025,QC-26016,Completed
CL_5032,03-01-2025,HM-4924,In Progress
CL_5033,07-02-2025,SA-1203,Completed
CL_5034,29-08-2025,NX-4663,Rejected
CL_5035,03-03-2025,RM-66444,Rejected
CL_5036,23-06-2025,WY-59241,Rejected
CL_5037,01-06-2025,ID-470479,Completed
CL_5038,22-09-2024,OO-6972,In Progress
CL_5039,04-12-2024,XY-150943,In Progress
CL_5040,03-09-2025,BM-0346,Rejected
CL_5041,01-09-2025,YU-9935,Pending
CL_5042,27-07-2025,GF-41075,Rejected
CL_5043,22-06-2025,TF-407678,In Progress
CL_5044,08-04-2025,WW-3173,Rejected
CL_5045,14-05-2025,DX-29607,Rejected
CL_5046,02-02-2025,SJ-0263,Rejected
CL_5047,16-07-2025,SC-8790,Completed
CL_5048,30-10-2024,RB-0864,Pending
CL_5049,07-11-2024,TN-42392,Pending
CL_5050,11-09-2025,GN-5554,Pending
CL_5051,16-08-2025,HC-77809,Completed
CL_5052,04-11-2024,DK-3173,In Progress
CL_5053,01-03-2025,TR-0049,In Progress
CL_5054,07-04-2025,RX-6670,In Progress
CL_5055,05-02-2025,QL-977700,Rejected
CL_5056,10-06-2025,MB-638664,Rejected
CL_5057,16-10-2024,RL-52992,Rejected
CL_5058,05-12-2024,AX-6291,Pending
CL_5059,20-11-2024,AV-175120,In Progress
CL_5060,03-07-2025,PQ-7964,Rejected
CL_5061,07-09-2025,TE-8225,In Progress
CL_5062,01-08-2025,UN-425230,Completed
CL_5063,13-09-2025,AI-90704,Pending
CL_5064,17-03-2025,KS-3725,Completed
CL_5065,10-10-2024,EC-9496,In Progress
CL_5066,11-09-2025,SL-70172,Rejected
CL_5067,04-05-2025,TT-67370,Completed
CL_5068,17-09-2025,SX-257315,Pending
CL_5069,22-01-2025,XA-087092,Rejected
CL_5070,19-11-2024,AZ-23179,Completed
CL_5071,20-09-2024,TO-83420,In Progress
CL_5072,06-02-2025,UU-15776,Pending
CL_5073,07-06-2025,YB-4124,Completed
CL_5074,25-01-2025,LG-384286,Rejected
CL_5075,04-07-2025,MD-376557,Pending
CL_5076,05-02-2025,LE-824452,In Progress
CL_5077,20-06-2025,VA-14298,Rejected
CL_5078,05-10-2024,DN-57028,Pending
CL_5079,01-11-2024,TZ-7203,Completed
CL_5080,04-01-2025,QB-56495,Pending
CL_5081,21-01-2025,LA-34609,Rejected
CL_5082,20-10-2024,SZ-00233,Rejected
CL_5083,05-04-2025,AB-795266,Rejected
CL_5084,08-11-2024,HT-3134,In Progress
CL_5085,07-05-2025,TR-30746,Pending
CL_5086,17-11-2024,GT-5303,Pending
CL_5087,20-06-2025,ND-7315,Pending
CL_5088,10-09-2025,TZ-3887,Completed
CL_5089,20-02-2025,YX-69792,Rejected
CL_5090,19-03-2025,EU-9029,In Progress
CL_5091,01-07-2025,DZ-137026,In Progress
CL_5092,15-08-2025,QN-5582,Rejected
CL_5093,29-11-2024,KM-660067,Rejected
CL_5094,04-10-2024,BP-057945,Pending
CL_5095,19-10-2024,ID-22865,In Progress
CL_5096,27-08-2025,CV-6933,Rejected
CL_5097,22-06-2025,EM-41354,Pending
CL_5098,01-09-2025,UO-893758,Completed
CL_5099,13-06-2025,ZC-7388,Pending
CL_5100,08-08-2025,SP-3781,In Progress
CL_5101,01-10-2024,FL-27483,In Progress
CL_5102,26-11-2024,RW-3192,In Progress
CL_5103,25-11-2024,BW-265140,Pending
CL_5104,29-11-2024,XP-60682,In Progress
CL_5105,17-06-2025,RR-07565,Pending
CL_5106,12-12-2024,DW-58324,Pending
CL_5107,26-07-2025,DP-2005,Completed
CL_5108,14-08-2025,BJ-943602,Rejected
CL_5109,24-12-2024,GR-5947,In Progress
CL_5110,23-04-2025,YD-130578,Completed
CL_5111,21-10-2024,JO-81156,Completed
CL_5112,11-01-2025,GU-9211,In Progress
CL_5113,22-06-2025,PO-703200,Completed
CL_5114,15-02-2025,AA-420434,Pending
CL_5115,18-07-2025,QQ-1247,Completed
CL_5116,19-05-2025,RH-316831,In Progress
CL_5117,18-03-2025,YR-712802,Completed
CL_5118,26-03-2025,QP-928522,Rejected
CL_5119,22-04-2025,XY-77449,Rejected
CL_5120,13-02-2025,WR-9333,In Progress
CL_5121,30-04-2025,QE-7712,Pending
CL_5122,22-07-2025,KC-29466,Pending
CL_5123,21-11-2024,KD-893826,Completed
CL_5124,21-01-2025,LA-88429,Completed
CL_5125,29-03-2025,HS-340038,In Progress
CL_5126,09-02-2025,CN-14368,Rejected
CL_5127,29-10-2024,DW-458788,In Progress
CL_5128,22-07-2025,NQ-1729,In Progress
CL_5129,08-07-2025,IN-1652,Pending
CL_5130,10-08-2025,DS-23763,Rejected
CL_5131,21-05-2025,HR-99425,In Progress
CL_5132,17-07-2025,GC-654232,Pending
CL_5133,07-07-2025,JK-771719,In Progress
CL_5134,25-12-2024,JK-15243,In Progress
CL_5135,05-06-2025,CL-64384,In Progress
CL_5136,16-11-2024,UP-58850,In Progress
CL_5137,11-01-2025,QJ-61018,Completed
CL_5138,17-03-2025,UY-5517,Rejected
CL_5139,15-12-2024,IG-2338,Completed
CL_5140,04-07-2025,LW-83492,Completed
CL_5141,09-11-2024,IZ-32836,Completed
CL_5142,20-05-2025,EH-5130,Pending
CL_5143,31-08-2025,XL-54227,Completed
CL_5144,29-05-2025,WI-3618,Rejected
CL_5145,23-11-2024,SI-440409,Rejected
CL_5146,06-09-2025,DO-47171,Pending
CL_5147,05-03-2025,VV-08806,Completed
CL_5148,19-10-2024,QS-81411,Completed
CL_5149,13-12-2024,MT-586029,Pending
CL_5150,27-01-2025,XA-25025,Rejected
CL_5151,18-06-2025,BD-98053,Rejected
CL_5152,07-07-2025,LT-55690,Completed
CL_5153,16-07-2025,ZC-4466,Pending
CL_5154,07-07-2025,SH-6230,Pending
CL_5155,05-09-2025,ZF-55185,In Progress
CL_5156,30-01-2025,HW-8689,Pending
CL_5157,14-02-2025,EJ-87811,Pending
CL_5158,05-10-2024,GN-66229,Pending
CL_5159,18-06-2025,DL-1230,In Progress
CL_5160,21-04-2025,OL-5453,Rejected
CL_5161,18-01-2025,GE-3421,Rejected
CL_5162,06-11-2024,SH-840453,Pending
CL_5163,19-08-2025,GS-503336,Rejected
CL_5164,15-08-2025,AK-04016,Rejected
CL_5165,27-12-2024,DY-20479,Rejected
CL_5166,08-02-2025,XT-7924,Rejected
CL_5167,15-01-2025,BL-0772,Rejected
CL_5168,21-07-2025,WA-0139,Rejected
CL_5169,10-07-2025,SD-00560,Rejected
CL_5170,19-10-2024,SX-8017,Rejected
CL_5171,16-05-2025,HN-3666,In Progress
CL_5172,07-07-2025,TS-30521,Rejected
CL_5173,25-06-2025,CD-966930,Pending
CL_5174,05-11-2024,RW-313765,Pending
CL_5175,06-04-2025,HT-226446,Pending
CL_5176,25-05-2025,ES-26855,Pending
CL_5177,06-04-2025,ZY-57433,Completed
CL_5178,21-03-2025,DS-233687,Rejected
CL_5179,23-12-2024,IU-27922,In Progress
CL_5180,13-05-2025,RY-1759,In Progress
CL_5181,07-08-2025,ZR-26681,Completed
CL_5182,19-02-2025,LU-02204,Rejected
CL_5183,03-05-2025,EH-801622,In Progress
CL_5184,25-03-2025,WY-944913,Rejected
CL_5185,30-10-2024,XT-9454,Rejected
CL_5186,20-10-2024,EN-187523,Rejected
CL_5187,29-12-2024,XE-1110,In Progress
CL_5188,10-10-2024,KO-14627,Pending
CL_5189,25-04-2025,NO-786711,Pending
CL_5190,08-01-2025,WH-80130,Rejected
CL_5191,28-07-2025,RT-29299,In Progress
CL_5192,05-03-2025,BE-7557,In Progress
CL_5193,23-07-2025,QK-0533,In Progress
CL_5194,04-12-2024,QG-035671,Completed
CL_5195,02-05-2025,GH-8188,In Progress
CL_5196,26-05-2025,MZ-691815,In Progress
CL_5197,18-10-2024,WY-99604,In Progress
CL_5198,31-08-2025,CT-584794,In Progress
CL_5199,29-04-2025,VC-365913,In Progress
CL_5200,06-05-2025,ZL-1626,Rejected
CL_5201,25-05-2025,GT-576981,Pending
CL_5202,12-06-2025,NE-6777,Rejected
CL_5203,06-12-2024,SG-9150,Rejected
CL_5204,06-01-2025,FA-4502,In Progress
CL_5205,08-07-2025,WY-41711,Pending
CL_5206,23-08-2025,AY-8400,In Progress
CL_5207,16-08-2025,UV-9763,In Progress
CL_5208,04-11-2024,JP-3763,Pending
CL_5209,07-02-2025,ZL-87167,Rejected
CL_5210,20-07-2025,GO-1271,Rejected
CL_5211,26-03-2025,DI-27857,In Progress
CL_5212,29-11-2024,UH-63993,In Progress
CL_5213,09-02-2025,RN-3945,Rejected
CL_5214,29-10-2024,UG-312349,Pending
CL_5215,26-08-2025,XE-4617,Completed
CL_5216,13-06-2025,BE-86985,Rejected
CL_5217,23-06-2025,FM-14569,Pending
CL_5218,24-05-2025,AX-5310,Completed
CL_5219,21-07-2025,XR-39997,Pending
CL_5220,11-05-2025,AS-1565,In Progress
CL_5221,18-01-2025,EZ-82445,Completed
CL_5222,17-12-2024,HT-276067,Rejected
CL_5223,13-07-2025,TL-158842,Completed
CL_5224,11-10-2024,TC-1107,Pending
CL_5225,21-06-2025,OK-28844,Completed
CL_5226,24-11-2024,SP-6480,In Progress
CL_5227,26-06-2025,SP-062032,In Progress
CL_5228,24-04-2025,AJ-46808,Pending
CL_5229,14-02-2025,VH-56989,Rejected
CL_5230,13-07-2025,PP-315581,Completed
CL_5231,02-12-2024,IJ-36902,Pending
CL_5232,02-07-2025,EM-85503,In Progress
CL_5233,25-03-2025,BR-7247,Completed
CL_5234,13-12-2024,OH-7686,Pending
CL_5235,12-03-2025,XI-4155,Completed
CL_5236,18-02-2025,OR-41919,In Progress
CL_5237,24-11-2024,IX-702589,Completed
CL_5238,08-02-2025,DJ-287425,In Progress
CL_5239,10-04-2025,EO-4782,Rejected
CL_5240,13-01-2025,JL-139219,Rejected
CL_5241,24-05-2025,TC-60070,Pending
CL_5242,01-06-2025,EB-30602,In Progress
CL_5243,19-07-2025,ZU-3895,In Progress
CL_5244,05-06-2025,MR-56919,Pending
CL_5245,12-04-2025,GT-4384,Rejected
CL_5246,17-09-2025,MV-944322,Completed
CL_5247,06-09-2025,GB-1750,Completed
CL_5248,25-06-2025,NM-714633,In Progress
CL_5249,17-08-2025,FQ-5799,Pending
CL_5250,22-01-2025,PZ-5820,Pending
CL_5251,03-05-2025,MQ-00245,In Progress
CL_5252,12-06-2025,ZU-66839,Completed
CL_5253,20-03-2025,UK-6515,Completed
CL_5254,28-05-2025,IZ-058346,Rejected
CL_5255,27-02-2025,ML-02230,Rejected
CL_5256,12-11-2024,AT-9819,In Progress
CL_5257,19-09-2024,ET-2278,Completed
CL_5258,29-12-2024,LG-02546,Completed
CL_5259,06-12-2024,HH-324049,In Progress
CL_5260,01-06-2025,EP-112487,Completed
CL_5261,25-10-2024,UA-21915,In Progress
CL_5262,01-02-2025,UD-674641,In Progress
CL_5263,22-01-2025,DH-71579,Pending
CL_5264,10-03-2025,HX-168999,Rejected
CL_5265,22-03-2025,DY-328427,Pending
CL_5266,19-05-2025,HR-77325,Completed
CL_5267,16-04-2025,NR-47335,Pending
CL_5268,25-05-2025,NG-441254,Completed
CL_5269,08-01-2025,YS-44101,Completed
CL_5270,21-11-2024,FR-052866,In Progress
CL_5271,26-05-2025,CG-029687,In Progress
CL_5272,29-11-2024,KK-00114,In Progress
CL_5273,27-04-2025,FQ-33991,Pending
CL_5274,27-09-2024,OO-457953,Completed
CL_5275,23-10-2024,OP-47231,In Progress
CL_5276,04-04-2025,JR-031462,Completed
CL_5277,23-05-2025,TQ-174288,In Progress
CL_5278,08-09-2025,OS-93623,Completed
CL_5279,02-03-2025,MV-2561,Completed
CL_5280,13-11-2024,ND-915489,Rejected
CL_5281,02-04-2025,YN-94543,In Progress
CL_5282,19-08-2025,PJ-3183,Pending
CL_5283,30-05-2025,FN-9718,Pending
CL_5284,28-10-2024,QV-693936,Pending
CL_5285,08-05-2025,AR-941043,Completed
CL_5286,16-10-2024,VW-28170,Rejected
CL_5287,20-01-2025,RN-6263,Rejected
CL_5288,05-10-2024,KK-2855,Pending
CL_5289,28-12-2024,NC-4914,Completed
CL_5290,06-09-2025,BK-48210,Pending
CL_5291,21-04-2025,FC-764618,In Progress
CL_5292,24-12-2024,RZ-759386,Rejected
CL_5293,11-04-2025,XF-7154,Pending
CL_5294,24-12-2024,WR-3009,In Progress
CL_5295,27-08-2025,XD-177278,Pending
CL_5296,22-12-2024,WN-0230,Completed
CL_5297,17-08-2025,RO-6635,Completed
CL_5298,27-12-2024,PK-6393,Rejected
CL_5299,13-04-2025,MZ-6868,Rejected
CL_5300,12-06-2025,JB-85754,Completed
CL_5301,22-05-2025,HZ-5191,Pending
CL_5302,05-02-2025,KO-87702,Rejected
CL_5303,07-04-2025,SU-271343,Pending
CL_5304,25-11-2024,BN-14094,Rejected
CL_5305,27-06-2025,ZA-4944,Completed
CL_5306,16-04-2025,DB-970645,Completed
CL_5307,20-05-2025,AE-617377,Pending
CL_5308,18-05-2025,TZ-33810,In Progress
CL_5309,19-07-2025,XG-77503,In Progress
CL_5310,05-06-2025,UE-18341,In Progress
CL_5311,02-02-2025,OI-69951,Rejected
CL_5312,01-01-2025,AF-52528,In Progress
CL_5313,21-03-2025,JQ-36000,Pending
CL_5314,03-09-2025,XI-11388,Pending
CL_5315,17-03-2025,YT-68815,Pending
CL_5316,25-10-2024,PM-86142,Pending
CL_5317,07-02-2025,CN-2575,Completed
CL_5318,01-09-2025,WU-356871,Pending
CL_5319,10-06-2025,WY-44376,Completed
CL_5320,02-08-2025,WN-09671,In Progress
CL_5321,27-01-2025,VA-6400,Pending
CL_5322,30-11-2024,EE-761552,In Progress
CL_5323,24-01-2025,LS-64803,Pending
CL_5324,11-05-2025,DU-670887,Pending
CL_5325,20-12-2024,EW-812171,In Progress
CL_5326,10-11-2024,MP-50573,Completed
CL_5327,05-01-2025,AG-241112,In Progress
CL_5328,12-10-2024,IW-06814,Pending
CL_5329,26-04-2025,UM-44841,Pending
CL_5330,11-06-2025,GW-2915,Pending
CL_5331,11-08-2025,CL-75748,Pending
CL_5332,05-06-2025,UJ-58684,Rejected
CL_5333,05-08-2025,YG-840914,In Progress
CL_5334,16-11-2024,YU-271636,In Progress
CL_5335,10-03-2025,GK-1944,Pending
CL_5336,08-02-2025,ZV-218597,In Progress
CL_5337,28-10-2024,UD-10498,Pending
CL_5338,21-01-2025,WN-09671,In Progress
CL_5339,19-04-2025,RN-19097,Completed
CL_5340,21-01-2025,VK-336288,In Progress
CL_5341,16-02-2025,XV-993702,Completed
CL_5342,20-08-2025,DO-5692,Pending
CL_5343,18-12-2024,YP-789926,In Progress
CL_5344,24-08-2025,PU-3517,Rejected
CL_5345,17-06-2025,DS-470226,In Progress
CL_5346,20-09-2024,AX-16521,Rejected
CL_5347,25-05-2025,YY-79868,In Progress
CL_5348,23-05-2025,HQ-825431,Rejected
CL_5349,11-06-2025,IQ-40449,In Progress
CL_5350,10-10-2024,VM-131401,In Progress
CL_5351,04-11-2024,FP-85377,In Progress
CL_5352,27-01-2025,BM-42090,Pending
CL_5353,08-03-2025,QB-1565,Rejected
CL_5354,02-08-2025,YG-635107,Rejected
CL_5355,01-09-2025,WW-6352,Completed
CL_5356,13-05-2025,LU-718280,Completed
CL_5357,26-11-2024,DJ-02334,Completed
CL_5358,14-06-2025,MF-6374,Pending
CL_5359,24-11-2024,YD-8240,In Progress
CL_5360,20-08-2025,EO-5405,In Progress
CL_5361,08-06-2025,MO-2672,Pending
CL_5362,10-11-2024,CK-9184,Pending
CL_5363,26-02-2025,UF-83936,In Progress
CL_5364,01-12-2024,CH-02844,Rejected
CL_5365,03-10-2024,BR-872957,Rejected
CL_5366,24-12-2024,CK-57652,Pending
CL_5367,09-10-2024,UL-5907,Rejected
CL_5368,05-12-2024,KN-6688,Completed
CL_5369,24-06-2025,XF-4864,In Progress
CL_5370,20-03-2025,GQ-201016,Rejected
CL_5371,05-11-2024,KM-37718,In Progress
CL_5372,07-11-2024,OD-324193,In Progress
CL_5373,13-09-2025,AZ-653044,In Progress
CL_5374,12-09-2025,FM-90046,Pending
CL_5375,17-10-2024,OD-671902,Pending
CL_5376,06-11-2024,ZJ-6878,In Progress
CL_5377,14-03-2025,IR-303918,Rejected
CL_5378,25-08-2025,WZ-38407,Completed
CL_5379,17-09-2025,LV-9418,Rejected
CL_5380,07-12-2024,HS-736245,Rejected
CL_5381,14-03-2025,QT-267362,In Progress
CL_5382,19-01-2025,ML-978781,Completed
CL_5383,20-01-2025,HR-997582,Completed
CL_5384,17-06-2025,MG-42195,Rejected
CL_5385,11-04-2025,TF-28257,Rejected
CL_5386,21-07-2025,EN-190743,Pending
CL_5387,08-01-2025,DP-1841,In Progress
CL_5388,26-06-2025,DH-642208,In Progress
CL_5389,19-01-2025,TP-396281,In Progress
CL_5390,06-07-2025,CN-30283,Completed
CL_5391,29-03-2025,SP-25380,In Progress
CL_5392,06-01-2025,RH-812232,Pending
CL_5393,10-07-2025,AE-2218,In Progress
CL_5394,26-08-2025,YU-722201,Rejected
CL_5395,03-03-2025,MG-15563,Rejected
CL_5396,26-06-2025,OM-0421,Pending
CL_5397,16-03-2025,NR-36361,Completed
CL_5398,23-10-2024,RK-5216,Pending
CL_5399,14-03-2025,UJ-40152,Completed
CL_5400,06-02-2025,VG-09520,In Progress
CL_5401,30-06-2025,JR-51466,In Progress
CL_5402,15-05-2025,JF-02752,Pending
CL_5403,04-09-2025,OW-08330,Pending
CL_5404,29-10-2024,XR-141921,In Progress
CL_5405,26-03-2025,TU-5168,In Progress
CL_5406,19-02-2025,ZQ-94330,In Progress
CL_5407,08-09-2025,FB-14786,In Progress
CL_5408,25-07-2025,UE-534400,Rejected
CL_5409,12-06-2025,OZ-7331,Pending
CL_5410,31-12-2024,JD-9019,Completed
CL_5411,29-03-2025,DM-1829,Completed
CL_5412,17-06-2025,QH-31718,Pending
CL_5413,02-07-2025,YO-70482,Completed
CL_5414,29-12-2024,HT-524125,Pending
CL_5415,10-01-2025,IY-723391,In Progress
CL_5416,07-02-2025,MI-875741,Pending
CL_5417,10-09-2025,NZ-5733,Rejected
CL_5418,07-09-2025,FF-123976,Pending
CL_5419,27-10-2024,ZO-13272,Completed
